timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1691360918557,215,Product Catalog/Get products/products,200,OK,Load Test Scenario 2 1-50,text,true,,806,460,2,2,https://product_catalog-1-f3543029.deta.app/products,39,0,15
1691360918557,39,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 2 1-50,text,true,,361,230,2,2,http://product_catalog-1-f3543029.deta.app/products,39,0,15
1691360918596,176,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 2 1-50,text,true,,445,230,2,2,https://product_catalog-1-f3543029.deta.app/products,175,0,72
1691360918774,85,Product Catalog/Create products,200,OK,Load Test Scenario 2 1-50,text,true,,806,618,2,2,https://product_catalog-1-f3543029.deta.app/products,22,0,0
1691360918774,22,Product Catalog/Create products-0,302,Moved Temporarily,Load Test Scenario 2 1-50,text,true,,361,356,2,2,http://product_catalog-1-f3543029.deta.app/products,22,0,0
1691360918796,63,Product Catalog/Create products-1,200,OK,Load Test Scenario 2 1-50,text,true,,445,262,2,2,https://product_catalog-1-f3543029.deta.app/products,63,0,0
1691360918757,164,Product Catalog/Get products/products,200,OK,Load Test Scenario 2 1-49,text,true,,806,460,2,2,https://product_catalog-1-f3543029.deta.app/products,39,0,14
1691360918757,39,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 2 1-49,text,true,,361,230,2,2,http://product_catalog-1-f3543029.deta.app/products,39,0,14
1691360918796,125,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 2 1-49,text,true,,445,230,2,2,https://product_catalog-1-f3543029.deta.app/products,125,0,63
1691360918859,88,Product Catalog/Update products,200,OK,Load Test Scenario 2 1-50,text,true,,543,667,2,2,https://product_catalog-1-f3543029.deta.app/products/3,19,0,0
1691360918859,19,Product Catalog/Update products-0,302,Moved Temporarily,Load Test Scenario 2 1-50,text,true,,363,403,2,2,http://product_catalog-1-f3543029.deta.app/products/3,19,0,0
1691360918878,69,Product Catalog/Update products-1,200,OK,Load Test Scenario 2 1-50,text,true,,180,264,2,2,https://product_catalog-1-f3543029.deta.app/products/3,69,0,0
1691360918922,86,Product Catalog/Create products,200,OK,Load Test Scenario 2 1-49,text,true,,806,618,3,3,https://product_catalog-1-f3543029.deta.app/products,25,0,0
1691360918922,25,Product Catalog/Create products-0,302,Moved Temporarily,Load Test Scenario 2 1-49,text,true,,361,356,3,3,http://product_catalog-1-f3543029.deta.app/products,25,0,0
1691360918947,61,Product Catalog/Create products-1,200,OK,Load Test Scenario 2 1-49,text,true,,445,262,3,3,https://product_catalog-1-f3543029.deta.app/products,61,0,0
1691360918948,117,Product Catalog/Delete products,200,OK,Load Test Scenario 2 1-50,text,true,,543,550,3,3,https://product_catalog-1-f3543029.deta.app/products/3,20,0,0
1691360918948,20,Product Catalog/Delete products-0,302,Moved Temporarily,Load Test Scenario 2 1-50,text,true,,363,318,3,3,http://product_catalog-1-f3543029.deta.app/products/3,20,0,0
1691360918969,96,Product Catalog/Delete products-1,200,OK,Load Test Scenario 2 1-50,text,true,,180,232,3,3,https://product_catalog-1-f3543029.deta.app/products/3,96,0,0
1691360919008,96,Product Catalog/Update products,200,OK,Load Test Scenario 2 1-49,text,true,,543,667,3,3,https://product_catalog-1-f3543029.deta.app/products/3,25,0,0
1691360919008,25,Product Catalog/Update products-0,302,Moved Temporarily,Load Test Scenario 2 1-49,text,true,,363,403,3,3,http://product_catalog-1-f3543029.deta.app/products/3,25,0,0
1691360919033,71,Product Catalog/Update products-1,200,OK,Load Test Scenario 2 1-49,text,true,,180,264,3,3,https://product_catalog-1-f3543029.deta.app/products/3,71,0,0
1691360918955,173,Product Catalog/Get products/products,200,OK,Load Test Scenario 2 1-48,text,true,,806,460,3,3,https://product_catalog-1-f3543029.deta.app/products,37,0,19
1691360918955,37,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 2 1-48,text,true,,361,230,3,3,http://product_catalog-1-f3543029.deta.app/products,37,0,19
1691360918993,135,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 2 1-48,text,true,,445,230,3,3,https://product_catalog-1-f3543029.deta.app/products,135,0,64
1691360919105,87,Product Catalog/Delete products,200,OK,Load Test Scenario 2 1-49,text,true,,543,550,4,4,https://product_catalog-1-f3543029.deta.app/products/3,22,0,0
1691360919105,22,Product Catalog/Delete products-0,302,Moved Temporarily,Load Test Scenario 2 1-49,text,true,,363,318,4,4,http://product_catalog-1-f3543029.deta.app/products/3,22,0,0
1691360919128,64,Product Catalog/Delete products-1,200,OK,Load Test Scenario 2 1-49,text,true,,180,232,4,4,https://product_catalog-1-f3543029.deta.app/products/3,64,0,0
1691360919129,93,Product Catalog/Create products,200,OK,Load Test Scenario 2 1-48,text,true,,806,618,4,4,https://product_catalog-1-f3543029.deta.app/products,19,0,0
1691360919129,19,Product Catalog/Create products-0,302,Moved Temporarily,Load Test Scenario 2 1-48,text,true,,361,356,4,4,http://product_catalog-1-f3543029.deta.app/products,19,0,0
1691360919148,74,Product Catalog/Create products-1,200,OK,Load Test Scenario 2 1-48,text,true,,445,262,4,4,https://product_catalog-1-f3543029.deta.app/products,74,0,0
