timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1691361063342,22,Product Catalog/Delete products-0,302,Moved Temporarily,Load Test Scenario 3 1-100,text,true,,363,318,6,6,http://product_catalog-1-f3543029.deta.app/products/3,22,0,0
1691361063364,86,Product Catalog/Delete products-1,200,OK,Load Test Scenario 3 1-100,text,true,,180,232,6,6,https://product_catalog-1-f3543029.deta.app/products/3,86,0,0
1691361063307,179,Product Catalog/Get products/products,200,OK,Load Test Scenario 3 1-96,text,true,,806,460,6,6,https://product_catalog-1-f3543029.deta.app/products,37,0,14
1691361063307,37,Product Catalog/Get products/products-0,302,Moved Temporarily,Load Test Scenario 3 1-96,text,true,,361,230,6,6,http://product_catalog-1-f3543029.deta.app/products,37,0,14
1691361063344,142,Product Catalog/Get products/products-1,200,OK,Load Test Scenario 3 1-96,text,true,,445,230,6,6,https://product_catalog-1-f3543029.deta.app/products,142,0,49
1691361063373,113,Product Catalog/Update products,200,OK,Load Test Scenario 3 1-99,text,true,,543,667,6,6,https://product_catalog-1-f3543029.deta.app/products/3,20,0,0
1691361063373,20,Product Catalog/Update products-0,302,Moved Temporarily,Load Test Scenario 3 1-99,text,true,,363,403,6,6,http://product_catalog-1-f3543029.deta.app/products/3,20,0,0
1691361063393,93,Product Catalog/Update products-1,200,OK,Load Test Scenario 3 1-99,text,true,,180,264,6,6,https://product_catalog-1-f3543029.deta.app/products/3,93,0,0
1691361063383,136,Product Catalog/Update products,200,OK,Load Test Scenario 3 1-98,text,true,,543,667,7,7,https://product_catalog-1-f3543029.deta.app/products/3,22,0,0
1691361063383,22,Product Catalog/Update products-0,302,Moved Temporarily,Load Test Scenario 3 1-98,text,true,,363,403,7,7,http://product_catalog-1-f3543029.deta.app/products/3,22,0,0
1691361063405,114,Product Catalog/Update products-1,200,OK,Load Test Scenario 3 1-98,text,true,,180,264,7,7,https://product_catalog-1-f3543029.deta.app/products/3,114,0,0
1691361063393,132,Product Catalog/Create products,200,OK,Load Test Scenario 3 1-97,text,true,,806,618,7,7,https://product_catalog-1-f3543029.deta.app/products,15,0,0
1691361063393,15,Product Catalog/Create products-0,302,Moved Temporarily,Load Test Scenario 3 1-97,text,true,,361,356,7,7,http://product_catalog-1-f3543029.deta.app/products,15,0,0
