timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1691364724400,1872,Product Catalog/Get products/products,200,OK,Effect of threads on the performance-Scenario 2-ThreadStarter 1-17,text,true,,806,460,20,20,https://product_catalog-1-f3543029.deta.app/products,89,0,62
1691364724400,89,Product Catalog/Get products/products-0,302,Moved Temporarily,Effect of threads on the performance-Scenario 2-ThreadStarter 1-17,text,true,,361,230,20,20,http://product_catalog-1-f3543029.deta.app/products,89,0,62
1691364724489,1783,Product Catalog/Get products/products-1,200,OK,Effect of threads on the performance-Scenario 2-ThreadStarter 1-17,text,true,,445,230,20,20,https://product_catalog-1-f3543029.deta.app/products,1783,0,72
1691364724399,1897,Product Catalog/Get products/products,200,OK,Effect of threads on the performance-Scenario 2-ThreadStarter 1-12,text,true,,806,460,20,20,https://product_catalog-1-f3543029.deta.app/products,87,0,63
1691364724399,87,Product Catalog/Get products/products-0,302,Moved Temporarily,Effect of threads on the performance-Scenario 2-ThreadStarter 1-12,text,true,,361,230,20,20,http://product_catalog-1-f3543029.deta.app/products,87,0,63
1691364724487,1809,Product Catalog/Get products/products-1,200,OK,Effect of threads on the performance-Scenario 2-ThreadStarter 1-12,text,true,,445,230,20,20,https://product_catalog-1-f3543029.deta.app/products,1809,0,74
1691364726273,95,Product Catalog/Create products,200,OK,Effect of threads on the performance-Scenario 2-ThreadStarter 1-17,text,true,,806,618,20,20,https://product_catalog-1-f3543029.deta.app/products,19,0,0
1691364726273,19,Product Catalog/Create products-0,302,Moved Temporarily,Effect of threads on the performance-Scenario 2-ThreadStarter 1-17,text,true,,361,356,20,20,http://product_catalog-1-f3543029.deta.app/products,19,0,0
1691364726293,75,Product Catalog/Create products-1,200,OK,Effect of threads on the performance-Scenario 2-ThreadStarter 1-17,text,true,,445,262,20,20,https://product_catalog-1-f3543029.deta.app/products,75,0,0
1691364726296,93,Product Catalog/Create products,200,OK,Effect of threads on the performance-Scenario 2-ThreadStarter 1-12,text,true,,806,618,20,20,https://product_catalog-1-f3543029.deta.app/products,21,0,0
